student_id,gender,age,department,year_of_study,socio_economic_status,parental_education,hostel_status,attendance_percentage,internal_marks,assignment_score,lab_performance,previous_sem_gpa,backlogs,study_hours_per_week,participation,extracurricular_score,login_frequency,library_usage,online_course_completion,discipline_records,stress_level,current_gpa,pass_fail,at_risk_student
STU07257,Male,20,CSE,2,Medium,Bachelor,Hosteller,71.95,53.76,68.59,81.31,5.93,0,17.05,Low,32.17,49.44,20.25,40.84,0,Low,4.95,1,1
STU07258,Male,23,EEE,4,Medium,Bachelor,Day Scholar,87.38,80.36,90.69,89.32,5.79,0,13.36,Medium,32.88,55.56,4.71,97.01,0,Low,6.96,1,0
STU07259,Male,21,CSE,1,Low,Master,Day Scholar,74.45,65.06,70.54,61.52,5.77,0,20.8,Medium,60.94,50.21,15.33,31.27,0,High,6.48,1,0
STU07260,Female,22,MBA,4,High,Bachelor,Day Scholar,80.74,69.96,45.17,61.44,7.47,0,14.4,Medium,53.35,44.74,8.96,100.0,1,Medium,5.86,1,0
STU07261,Male,24,ECE,4,High,Bachelor,Day Scholar,67.78,58.03,67.51,59.39,7.21,0,14.54,High,68.61,81.02,21.13,87.61,0,Medium,6.0,1,0
STU07262,Male,22,MBA,2,Medium,Bachelor,Hosteller,85.06,87.81,59.56,68.81,7.58,1,27.82,Medium,39.8,36.29,7.64,53.37,1,Medium,6.98,1,0
STU07263,Female,22,MCA,1,Low,Master,Day Scholar,67.9,60.41,77.87,53.44,6.01,0,13.27,Medium,17.29,74.91,13.02,100.0,0,Low,5.61,1,0
STU07264,Male,21,MCA,3,Low,Bachelor,Hosteller,76.28,64.19,59.79,73.15,6.65,0,13.44,Medium,75.52,38.73,18.05,31.84,0,Low,6.62,1,0
STU07265,Female,20,ECE,3,Low,Bachelor,Hosteller,85.57,67.32,67.34,76.89,4.89,0,25.6,High,48.2,52.95,21.2,41.74,0,High,6.54,1,0
STU07266,Male,23,MBA,3,Medium,Bachelor,Day Scholar,73.59,68.18,48.43,78.95,5.27,0,23.23,Low,38.41,58.29,19.06,80.49,1,High,4.97,1,1
STU07267,Male,20,ECE,2,Medium,No Degree,Day Scholar,77.65,77.48,73.82,62.4,7.67,2,19.56,High,39.22,46.62,10.17,35.13,0,Medium,7.18,0,1
STU07268,Female,19,MECH,2,Low,Master,Day Scholar,71.52,57.97,55.69,66.41,7.59,1,24.56,Medium,41.54,53.69,17.18,28.36,0,High,5.34,0,0
STU07269,Female,21,MECH,2,High,Diploma,Hosteller,87.61,76.99,71.3,59.6,6.67,1,11.89,Low,54.26,54.14,6.46,64.25,0,Medium,6.94,0,0
STU07270,Male,23,MECH,3,Low,Master,Day Scholar,77.97,45.32,81.82,69.16,7.81,0,24.96,Medium,44.22,27.56,17.34,42.23,0,Medium,5.21,1,0
STU07271,Female,20,MECH,2,Low,Master,Day Scholar,83.53,75.06,75.99,63.42,6.42,1,13.96,Medium,37.79,43.91,11.6,58.06,1,Low,6.38,1,0
STU07272,Female,20,MCA,1,Medium,Bachelor,Hosteller,78.39,73.69,65.91,78.05,7.53,1,27.88,Medium,55.37,41.34,30.0,21.8,0,Medium,6.78,1,0
STU07273,Female,23,MECH,2,High,Master,Day Scholar,78.49,54.84,79.95,52.22,7.12,2,19.06,Low,38.3,60.73,8.15,22.29,0,High,6.57,0,1
STU07274,Female,20,EEE,2,High,PhD,Day Scholar,61.78,63.75,65.31,93.41,7.96,0,14.45,High,15.62,95.8,11.19,59.12,0,Medium,5.79,1,1
STU07275,Female,21,MCA,4,Medium,Bachelor,Day Scholar,93.72,64.87,72.36,75.82,8.29,0,10.88,Medium,78.67,69.24,14.59,95.63,0,Medium,6.21,1,0
STU07276,Female,23,ECE,3,Medium,Bachelor,Day Scholar,88.99,91.24,90.0,70.85,7.49,0,12.88,Medium,28.78,77.04,22.5,47.21,0,Low,7.05,1,0
STU07277,Male,22,ECE,2,Medium,Bachelor,Hosteller,74.84,77.32,68.36,50.94,6.72,0,26.03,High,10.11,54.59,2.88,52.31,0,Low,6.32,1,0
STU07278,Male,21,MBA,3,Medium,Bachelor,Hosteller,69.63,71.11,64.18,97.15,5.52,0,17.32,Medium,40.46,58.53,12.08,47.65,0,Low,5.93,1,0
STU07279,Male,24,CSE,4,Medium,PhD,Day Scholar,74.79,57.47,51.25,75.2,8.74,1,7.57,Low,35.59,46.17,20.3,54.32,0,High,6.11,1,0
STU07280,Female,25,CIVIL,4,Low,Bachelor,Day Scholar,73.9,73.48,64.67,72.8,5.84,0,10.56,Medium,58.96,68.45,21.43,23.12,0,High,6.8,1,0
STU07281,Male,21,CIVIL,2,Medium,Bachelor,Day Scholar,69.22,72.91,73.13,72.73,5.94,0,22.15,Medium,56.1,60.71,17.99,19.13,0,Medium,6.09,1,0
STU07282,Female,24,MCA,3,High,Bachelor,Day Scholar,81.3,50.1,58.7,57.6,6.98,1,7.79,Medium,23.74,23.68,11.55,22.37,0,Medium,5.3,1,0
STU07283,Female,22,MCA,4,Medium,Bachelor,Hosteller,67.21,63.24,84.19,63.89,6.84,0,27.13,Medium,22.52,75.51,5.27,40.86,0,Medium,6.15,1,0
STU07284,Male,24,MECH,4,Low,Bachelor,Hosteller,75.23,51.92,71.55,91.17,6.56,0,10.22,Medium,63.81,63.65,14.15,62.38,1,Medium,5.91,1,0
STU07285,Male,25,MBA,4,Medium,Master,Day Scholar,72.04,89.02,69.9,76.99,7.38,0,19.1,Medium,33.12,53.21,13.65,63.7,0,Medium,6.79,1,0
STU07286,Male,19,MECH,1,High,Diploma,Day Scholar,86.51,65.96,68.57,85.54,7.43,0,14.53,Medium,78.91,62.11,19.52,21.4,0,Medium,7.22,1,0
STU07287,Female,22,MCA,1,Medium,Diploma,Hosteller,58.55,63.91,66.56,72.86,6.11,0,21.08,Medium,35.56,52.09,1.04,100.0,0,Medium,5.6,1,1
STU07288,Male,20,ECE,3,Medium,Master,Day Scholar,84.22,68.34,89.9,92.96,5.51,3,12.83,Medium,40.36,95.68,13.96,47.37,0,Medium,6.48,1,1
STU07289,Male,23,CSE,3,High,Master,Day Scholar,70.51,66.61,98.1,51.74,7.21,0,17.25,Low,50.7,82.1,22.18,10.58,1,High,5.85,1,0
STU07290,Female,22,MBA,3,Low,PhD,Day Scholar,73.72,55.0,48.15,60.72,6.26,0,23.41,Medium,22.55,65.04,14.11,36.76,0,Low,5.94,1,0
STU07291,Male,20,ECE,1,Medium,Master,Hosteller,94.1,75.06,65.68,57.63,5.38,0,21.94,Low,77.78,55.54,0.0,59.99,0,High,6.76,1,0
STU07292,Female,20,MBA,1,Low,No Degree,Day Scholar,78.95,60.67,62.17,69.9,6.47,0,16.48,High,62.52,60.02,24.3,62.47,0,Low,5.4,1,0
STU07293,Female,25,ECE,4,Medium,Bachelor,Day Scholar,84.62,65.79,92.96,72.01,7.2,0,11.06,Medium,36.43,66.09,4.22,5.74,0,High,6.62,1,0
STU07294,Female,20,ECE,3,Low,Diploma,Hosteller,72.16,64.58,52.53,75.23,7.21,1,14.05,Low,37.72,64.51,9.61,77.77,0,Medium,5.59,1,0
STU07295,Male,23,MBA,2,High,Bachelor,Hosteller,80.87,71.32,77.04,65.64,5.44,2,13.65,Low,27.83,66.47,13.33,79.01,1,Medium,5.81,1,1
STU07296,Male,24,ECE,3,Low,No Degree,Day Scholar,80.44,75.34,99.53,53.46,5.71,1,20.15,High,5.07,63.21,11.44,50.72,0,Medium,7.54,1,0
STU07297,Female,20,MCA,2,Medium,Bachelor,Day Scholar,74.39,62.42,100.0,67.87,7.84,0,8.17,Medium,30.44,52.62,10.81,56.61,0,Medium,6.57,1,0
STU07298,Male,21,MBA,1,Medium,Bachelor,Day Scholar,88.3,78.13,59.1,64.92,6.18,1,11.17,Medium,63.27,42.78,25.59,58.47,0,Low,6.55,1,0
STU07299,Female,21,MBA,3,High,Bachelor,Hosteller,80.42,75.02,77.24,76.91,4.6,0,15.22,Low,56.06,75.65,16.72,43.8,1,Low,6.85,1,0
STU07300,Male,22,MBA,2,Medium,Diploma,Hosteller,67.31,49.44,59.17,76.72,8.02,0,17.46,High,33.7,58.93,8.19,56.94,0,Low,5.5,1,0
STU07301,Male,20,MECH,1,High,Bachelor,Day Scholar,71.09,70.07,77.61,90.98,7.27,1,18.15,High,48.53,52.14,10.46,58.77,0,Low,6.69,0,0
STU07302,Female,20,EEE,1,Medium,Master,Hosteller,80.47,47.53,65.57,79.58,5.91,1,20.69,Medium,66.54,80.09,11.6,73.95,0,Low,5.95,0,0
STU07303,Female,19,ECE,2,Low,Bachelor,Hosteller,63.61,74.5,65.27,69.59,6.77,0,15.48,Medium,41.95,34.75,1.73,37.07,1,High,6.56,1,1
STU07304,Female,21,EEE,1,Medium,Bachelor,Day Scholar,85.8,96.22,60.37,81.54,6.03,0,19.47,Low,16.93,56.1,13.17,47.71,1,Low,7.6,1,0
STU07305,Male,22,ECE,4,Medium,No Degree,Day Scholar,76.97,64.26,61.82,73.07,6.89,0,25.43,Medium,31.25,90.7,16.33,50.69,0,Low,6.0,1,0
STU07306,Female,18,CIVIL,1,Medium,Diploma,Day Scholar,75.65,73.45,69.98,71.37,7.82,1,8.0,High,79.93,25.22,3.63,42.81,0,Low,6.32,0,0
STU07307,Female,21,EEE,4,Medium,Bachelor,Day Scholar,60.35,49.33,37.34,52.44,4.18,3,17.7,High,58.12,46.35,12.44,26.81,0,Medium,5.03,1,1
STU07308,Male,23,EEE,2,Low,Diploma,Hosteller,65.77,65.5,83.19,57.33,7.43,0,12.87,Low,39.22,40.08,12.77,22.0,0,Medium,6.52,1,0
STU07309,Female,22,MBA,2,Medium,Master,Day Scholar,75.1,65.43,76.82,66.1,7.17,1,24.96,High,37.96,55.35,25.22,34.18,0,Medium,6.69,0,0
STU07310,Male,20,MBA,3,High,Bachelor,Day Scholar,84.1,100.0,100.0,94.43,6.97,1,31.74,Low,40.97,79.36,6.79,60.83,0,High,7.77,0,0
STU07311,Male,22,EEE,2,Medium,PhD,Hosteller,72.39,47.38,65.8,58.4,8.16,0,19.59,Medium,73.6,59.13,10.22,29.35,0,Low,5.37,1,0
STU07312,Female,22,CIVIL,1,High,Bachelor,Hosteller,63.93,47.49,43.76,62.51,7.51,0,6.92,Medium,32.05,62.82,10.7,60.44,0,Low,5.0,1,1
STU07313,Female,23,EEE,3,High,Diploma,Day Scholar,72.89,52.34,78.85,71.82,8.12,0,15.56,Medium,36.29,64.49,14.38,20.65,0,Low,5.85,1,0
STU07314,Female,21,ECE,4,Medium,Bachelor,Hosteller,71.85,71.93,48.12,87.88,6.25,0,13.78,Medium,37.12,87.95,7.48,40.46,0,Low,5.92,1,0
STU07315,Female,20,MCA,3,Medium,Master,Day Scholar,78.4,49.47,90.93,48.65,8.94,0,27.47,Medium,34.23,68.87,4.11,54.9,0,High,6.8,1,0
STU07316,Female,21,ECE,2,Low,Bachelor,Hosteller,91.91,78.58,67.74,80.54,6.83,1,9.57,Low,24.32,66.58,9.52,58.97,1,Medium,6.79,1,0
STU07317,Female,19,CSE,1,Medium,Diploma,Hosteller,76.56,73.82,67.7,76.88,6.37,1,18.24,Low,44.92,72.24,10.77,28.0,0,Low,6.79,0,0
STU07318,Male,20,CSE,3,Low,Master,Hosteller,86.39,72.51,76.75,85.35,6.16,0,21.25,Medium,28.96,37.84,7.67,82.58,2,Medium,5.89,1,0
STU07319,Female,23,MBA,4,High,Diploma,Hosteller,86.66,71.5,80.67,87.16,4.34,2,25.45,High,41.84,100.0,19.85,41.54,0,Low,6.56,0,1
STU07320,Male,23,EEE,4,High,No Degree,Hosteller,79.22,92.21,44.81,76.49,7.17,1,22.86,Medium,1.98,52.83,16.75,62.07,0,Medium,7.06,1,0
STU07321,Female,18,ECE,1,Low,Diploma,Day Scholar,85.98,89.43,50.72,100.0,8.84,1,14.43,Low,95.32,74.78,19.96,100.0,0,Medium,7.07,1,0
STU07322,Female,23,MBA,3,Medium,Master,Day Scholar,84.63,77.47,86.96,60.95,5.59,1,19.96,Medium,69.22,40.06,17.87,62.74,0,Low,6.81,1,0
STU07323,Female,20,MBA,3,Low,Bachelor,Day Scholar,86.29,57.63,79.38,80.09,8.04,1,20.82,Low,38.19,26.93,17.68,39.73,0,Medium,6.46,1,0
STU07324,Male,21,MECH,2,Medium,No Degree,Day Scholar,78.66,76.07,47.02,61.49,6.29,0,16.26,Low,92.28,87.34,2.68,43.94,0,High,6.87,1,0
STU07325,Male,21,CSE,2,High,Master,Hosteller,68.23,72.56,59.0,50.06,7.55,0,17.13,Medium,48.7,44.12,17.08,51.19,0,Low,6.38,1,0
STU07326,Female,20,MECH,2,Medium,Bachelor,Hosteller,80.82,66.04,81.95,71.42,7.4,1,21.39,Low,75.97,57.41,14.59,47.07,1,High,5.85,1,0
STU07327,Male,18,MBA,1,Medium,Bachelor,Hosteller,97.07,52.72,58.96,68.1,8.32,1,11.45,Low,27.48,53.63,17.77,80.75,0,Low,7.29,0,0
STU07328,Male,19,MECH,1,Low,Diploma,Day Scholar,75.02,72.21,75.22,50.62,7.34,0,20.61,High,78.66,26.87,0.0,38.97,0,High,6.3,1,0
STU07329,Male,22,CSE,2,Low,Master,Hosteller,67.02,76.71,70.95,63.51,6.31,0,19.32,Medium,51.79,76.22,21.63,68.55,0,Medium,6.81,1,0
STU07330,Female,19,ECE,2,Medium,Diploma,Day Scholar,70.53,55.01,49.12,59.78,7.02,1,16.98,Low,16.57,45.41,16.08,55.78,0,Medium,5.08,1,0
STU07331,Female,23,MBA,3,Low,Bachelor,Hosteller,75.84,70.64,86.43,54.3,6.51,1,12.97,High,54.99,44.03,13.42,52.2,1,Low,7.04,1,0
STU07332,Female,20,EEE,1,Low,Master,Hosteller,97.15,60.26,80.15,52.81,6.54,0,13.83,Medium,54.44,59.46,15.05,44.5,1,Medium,7.19,1,0
STU07333,Male,22,ECE,2,High,Bachelor,Day Scholar,85.93,63.78,84.34,58.46,8.16,0,11.71,High,47.77,38.66,7.02,71.22,0,High,6.82,1,0
STU07334,Male,20,CSE,3,Medium,Master,Day Scholar,85.33,78.06,94.06,73.03,8.57,1,33.34,Low,66.45,60.42,16.94,58.79,0,Medium,7.53,0,0
STU07335,Female,20,EEE,2,Medium,Bachelor,Day Scholar,83.56,82.44,71.59,66.83,5.54,0,22.96,Medium,58.82,44.44,22.48,44.56,0,Medium,7.41,1,0
STU07336,Male,23,ECE,3,Medium,Bachelor,Hosteller,65.61,69.69,66.53,76.65,6.44,1,7.8,High,90.99,33.65,9.41,77.38,0,Low,6.0,1,0
STU07337,Male,19,ECE,2,Medium,PhD,Day Scholar,55.0,61.83,52.18,88.49,5.45,0,17.17,Medium,52.42,70.15,14.9,23.0,3,Low,5.44,1,1
STU07338,Female,25,CSE,4,Medium,Bachelor,Hosteller,85.81,59.81,75.09,72.54,7.11,0,21.18,Low,48.75,43.75,16.56,63.86,0,Medium,6.59,1,0
STU07339,Male,23,MECH,2,High,Bachelor,Day Scholar,80.51,72.43,79.99,71.85,5.21,4,12.09,Low,3.08,72.1,3.34,66.45,1,High,5.55,1,1
STU07340,Male,25,CSE,4,Medium,Bachelor,Hosteller,75.73,71.76,94.31,71.21,4.36,1,15.48,Medium,31.45,58.88,11.05,45.38,0,Medium,6.23,1,0
STU07341,Female,21,CIVIL,2,Medium,Master,Hosteller,70.52,72.31,76.3,68.53,7.49,1,22.33,Medium,65.37,22.39,12.64,56.19,1,Low,6.49,1,0
STU07342,Male,22,ECE,4,Medium,Bachelor,Hosteller,91.49,82.8,100.0,43.67,7.28,1,17.61,High,37.48,78.84,22.65,61.19,0,Medium,7.14,0,0
STU07343,Female,25,MCA,4,Medium,Bachelor,Day Scholar,72.11,57.73,65.13,57.18,7.74,0,9.43,Medium,51.29,67.93,6.49,8.17,0,Low,6.27,1,0
STU07344,Male,24,CIVIL,3,High,Master,Hosteller,83.17,71.55,69.65,72.53,4.32,1,6.01,Low,17.3,32.74,14.46,100.0,1,Medium,6.55,1,0
STU07345,Male,23,MBA,4,Medium,Bachelor,Hosteller,81.79,77.38,47.09,71.68,5.73,2,26.95,Medium,22.21,58.03,9.22,100.0,1,High,6.99,1,1
STU07346,Male,20,CSE,1,Low,PhD,Hosteller,100.0,84.93,61.17,51.45,5.5,1,27.77,Medium,29.83,47.96,17.16,45.79,0,Low,7.15,0,0
STU07347,Male,19,MCA,2,Low,Bachelor,Day Scholar,85.97,73.74,66.05,56.51,7.29,1,8.87,Medium,74.23,79.42,13.74,79.45,1,Low,7.08,1,0
STU07348,Male,23,MCA,2,Low,Bachelor,Hosteller,89.2,68.9,66.79,79.91,5.67,1,27.59,Medium,28.68,59.52,12.39,11.33,0,Medium,6.43,1,0
STU07349,Female,20,MCA,3,Low,PhD,Hosteller,85.42,53.11,72.28,78.12,8.07,0,11.46,High,72.78,40.27,1.94,51.52,0,Medium,6.81,1,0
STU07350,Female,21,CIVIL,3,Low,Bachelor,Day Scholar,80.1,76.14,65.57,79.87,5.81,0,20.07,Low,20.63,42.53,7.56,42.61,0,Medium,6.63,1,0
STU07351,Female,22,EEE,1,Medium,PhD,Day Scholar,80.47,62.64,49.13,69.97,5.63,0,13.44,Low,77.39,53.53,13.64,65.99,1,Low,5.18,1,0
STU07352,Male,21,MBA,4,Medium,PhD,Hosteller,66.56,73.99,73.56,98.67,7.17,1,25.13,Low,31.12,51.44,14.69,87.97,0,Low,6.72,1,0
STU07353,Male,22,EEE,4,Medium,PhD,Hosteller,99.99,95.7,70.54,84.21,7.78,0,14.98,Low,38.91,39.35,8.47,100.0,0,Medium,9.0,1,0
STU07354,Female,18,MECH,1,High,Bachelor,Day Scholar,96.14,73.97,89.2,77.46,6.43,0,19.21,Medium,89.94,13.0,11.03,45.09,0,Low,7.2,1,0
STU07355,Female,22,CSE,1,Low,Master,Day Scholar,63.71,74.28,67.94,81.78,9.66,0,17.84,Low,25.63,90.34,0.0,54.71,0,High,6.15,1,1
STU07356,Female,22,EEE,2,Low,PhD,Day Scholar,89.23,62.91,58.51,82.05,6.29,0,24.09,Medium,14.68,59.68,13.3,32.58,1,Medium,6.77,1,0
STU07357,Female,25,CIVIL,4,High,Bachelor,Hosteller,89.98,97.46,83.83,57.57,6.12,1,15.94,Medium,46.67,84.85,3.0,53.06,0,High,7.5,0,0
STU07358,Female,22,ECE,4,Medium,Bachelor,Day Scholar,88.99,90.0,73.86,98.63,7.41,0,14.52,Medium,34.46,60.1,7.28,87.19,0,Medium,7.23,1,0
STU07359,Female,19,MBA,1,Medium,Master,Hosteller,75.94,72.02,70.66,76.21,7.51,3,11.01,Low,50.0,63.36,8.75,81.53,0,High,5.93,1,1
STU07360,Male,22,MBA,3,Low,Diploma,Day Scholar,76.16,64.86,51.48,78.1,8.58,1,12.99,Medium,39.78,39.81,2.05,42.54,1,Medium,5.91,1,0
STU07361,Male,23,CSE,2,Medium,Bachelor,Day Scholar,60.71,57.12,54.43,59.61,5.56,0,20.45,Low,58.66,43.14,2.34,28.98,1,Medium,4.97,1,1
STU07362,Male,22,ECE,1,Medium,Bachelor,Day Scholar,90.19,85.23,66.5,71.38,5.94,0,5.0,Medium,52.19,44.66,9.98,31.92,1,High,7.09,1,0
STU07363,Female,21,MBA,2,Medium,No Degree,Hosteller,77.83,57.51,85.17,46.19,5.69,0,5.0,Low,52.36,63.97,4.34,45.66,0,Medium,5.85,1,0
STU07364,Male,18,CSE,1,Low,Diploma,Hosteller,74.16,61.94,74.96,47.79,6.49,0,13.27,Low,66.91,64.17,8.25,15.16,0,High,6.52,1,0
STU07365,Male,25,ECE,4,Medium,Bachelor,Day Scholar,71.03,60.04,61.62,83.03,6.75,0,17.49,Low,37.91,53.35,9.13,22.28,0,Medium,5.89,1,0
STU07366,Male,21,MBA,1,Low,Diploma,Day Scholar,78.03,78.5,65.93,69.93,4.95,2,23.66,Low,46.35,56.38,0.0,45.69,0,Medium,6.87,0,1
STU07367,Female,20,ECE,3,Medium,Bachelor,Day Scholar,84.22,69.47,62.89,85.16,6.77,0,16.21,High,23.84,50.68,10.65,6.07,1,Low,7.49,1,0
STU07368,Female,20,MCA,3,High,Diploma,Hosteller,70.19,83.47,88.01,70.08,5.15,1,28.1,Low,54.57,56.38,21.42,38.24,0,Medium,6.91,1,0
STU07369,Female,20,MECH,1,Medium,Bachelor,Hosteller,80.42,77.08,67.6,80.28,8.16,1,20.77,Low,27.36,30.29,8.09,46.16,1,Low,7.43,0,0
STU07370,Male,20,EEE,3,Medium,Diploma,Day Scholar,82.19,58.53,49.46,64.06,7.32,0,10.97,High,17.12,86.37,8.55,77.83,0,Medium,6.23,1,0
STU07371,Male,21,MCA,2,Medium,Bachelor,Day Scholar,61.56,60.86,62.98,74.25,5.6,2,14.18,Medium,46.91,48.61,14.78,43.27,0,Medium,4.9,1,1
STU07372,Female,24,EEE,4,Medium,Bachelor,Day Scholar,98.03,48.71,55.03,72.82,5.25,0,15.63,Medium,34.31,54.44,7.59,67.12,0,Medium,6.35,1,0
STU07373,Female,21,ECE,4,High,Diploma,Day Scholar,82.61,53.47,71.09,63.7,6.26,0,9.6,Low,79.12,59.37,7.26,26.21,0,Low,6.09,1,0
STU07374,Female,23,MBA,2,High,Bachelor,Day Scholar,82.59,79.59,67.0,91.49,7.97,1,7.83,Medium,13.94,36.87,3.7,73.99,0,Medium,7.57,1,0
STU07375,Female,23,MBA,4,Medium,Diploma,Day Scholar,69.14,71.25,84.69,54.21,4.59,2,22.33,Medium,22.54,27.41,13.72,16.69,0,Medium,6.16,0,1
STU07376,Female,20,ECE,3,Medium,Master,Day Scholar,74.11,78.4,74.59,86.93,4.08,0,19.28,Medium,57.79,43.11,0.95,5.18,0,High,6.36,1,0
STU07377,Male,23,EEE,2,Medium,Bachelor,Day Scholar,85.59,56.77,90.26,65.54,6.1,0,29.32,Medium,18.4,46.59,9.46,43.89,0,High,6.39,1,0
STU07378,Female,23,MCA,2,Medium,PhD,Day Scholar,66.51,69.15,100.0,64.64,7.69,1,13.12,Medium,71.39,65.19,0.0,55.6,0,Low,6.36,1,0
STU07379,Female,20,MCA,1,Low,Diploma,Day Scholar,77.96,72.86,55.72,91.03,6.22,0,12.24,Medium,100.0,54.12,11.71,59.86,0,Medium,6.4,1,0
STU07380,Male,19,ECE,2,Medium,Bachelor,Day Scholar,55.0,41.83,66.28,65.41,8.15,0,20.25,Medium,30.55,66.92,8.96,45.88,0,High,5.27,1,1
STU07381,Male,23,MCA,2,Medium,Master,Day Scholar,55.73,56.46,84.32,51.42,7.81,0,21.1,High,28.4,36.22,12.75,70.05,0,Low,6.48,1,1
STU07382,Male,18,CIVIL,1,Medium,Diploma,Day Scholar,80.07,65.39,55.93,75.34,6.97,0,20.81,High,56.63,63.09,11.22,23.47,0,Medium,6.42,1,0
STU07383,Female,20,MBA,2,High,PhD,Hosteller,78.83,62.09,75.97,75.02,7.6,0,27.74,Medium,33.14,60.39,12.2,8.27,0,Medium,6.88,1,0
STU07384,Male,22,ECE,2,Medium,Diploma,Day Scholar,73.41,60.99,80.97,63.99,7.15,0,20.6,Low,31.05,60.79,9.78,40.7,0,High,6.48,1,0
STU07385,Male,20,MBA,2,Medium,PhD,Hosteller,100.0,82.71,56.53,64.9,5.43,0,17.47,Medium,45.62,44.6,10.28,74.91,0,Medium,6.27,1,0
STU07386,Male,21,EEE,3,Medium,PhD,Day Scholar,83.85,64.64,85.13,54.52,5.97,0,22.54,Medium,75.32,75.96,17.75,80.71,0,Low,6.72,1,0
STU07387,Female,19,MECH,1,Medium,No Degree,Day Scholar,90.32,81.05,97.44,93.12,6.89,0,16.78,Medium,51.27,74.13,22.92,69.44,0,Medium,7.47,1,0
STU07388,Female,23,CSE,2,Low,No Degree,Hosteller,71.41,65.02,72.25,69.02,6.17,0,18.5,Medium,27.52,39.05,17.39,58.0,0,Medium,6.35,1,0
STU07389,Female,23,MBA,2,Medium,Master,Day Scholar,78.77,69.33,67.95,60.27,6.44,1,19.98,High,56.62,26.53,15.61,51.45,0,Medium,7.33,0,0
STU07390,Female,24,EEE,4,High,Bachelor,Hosteller,69.89,59.8,61.91,66.78,7.25,0,5.0,Medium,62.24,43.58,12.03,5.08,0,Medium,5.56,1,0
STU07391,Male,23,EEE,4,Medium,Master,Day Scholar,97.18,73.78,69.58,67.41,6.47,0,17.08,High,78.34,77.7,9.21,29.59,1,High,7.23,1,0
STU07392,Male,24,CSE,3,High,Diploma,Hosteller,67.76,32.1,89.82,41.72,9.01,1,15.34,Low,61.76,70.06,5.25,91.45,0,High,5.69,1,0
STU07393,Female,20,ECE,2,High,Bachelor,Hosteller,83.58,64.32,80.29,44.49,7.12,0,16.13,High,54.51,71.26,4.91,51.89,2,Medium,6.44,1,0
STU07394,Female,20,ECE,1,Medium,Master,Day Scholar,74.81,68.71,69.32,69.95,5.12,0,17.29,Low,43.11,36.43,0.0,87.62,0,Low,5.04,1,0
STU07395,Male,23,CIVIL,3,Medium,No Degree,Day Scholar,55.0,39.55,67.92,69.78,5.75,0,8.67,High,44.88,50.42,8.91,64.01,1,Medium,3.86,1,1
STU07396,Male,23,CSE,3,Medium,No Degree,Day Scholar,85.6,100.0,78.5,62.91,3.98,1,5.0,Low,31.38,29.34,24.21,21.92,0,Low,7.84,0,0
STU07397,Female,20,CSE,1,Medium,Bachelor,Day Scholar,80.21,67.77,41.74,89.64,5.19,0,19.42,Low,17.32,48.3,13.54,98.44,1,Low,5.89,1,0
STU07398,Female,24,ECE,3,Medium,No Degree,Day Scholar,68.14,76.88,88.92,93.67,5.04,0,22.88,High,56.07,14.77,22.36,31.55,0,Medium,7.33,1,0
STU07399,Female,22,EEE,4,High,Master,Day Scholar,87.47,79.62,81.87,86.82,5.93,0,22.5,Medium,42.8,43.51,10.31,18.88,1,Low,7.79,1,0
STU07400,Female,24,MBA,3,High,PhD,Hosteller,81.69,73.92,68.24,52.19,3.89,1,14.19,High,25.21,56.07,8.0,76.15,1,Medium,6.21,1,0
STU07401,Male,21,CIVIL,3,Low,Bachelor,Hosteller,66.98,64.79,70.43,60.19,5.67,0,22.06,Medium,25.45,33.03,4.91,49.98,1,Low,6.77,1,0
STU07402,Male,23,CSE,2,Low,Diploma,Hosteller,80.96,75.5,66.79,69.69,8.2,0,15.77,High,50.96,71.91,11.72,36.2,1,High,6.28,1,0
STU07403,Male,22,MBA,3,Medium,PhD,Hosteller,96.36,76.94,36.24,87.21,4.86,1,13.02,High,43.34,76.4,13.65,8.59,0,Low,6.03,0,0
STU07404,Female,20,MCA,1,Low,Diploma,Day Scholar,76.15,57.96,68.46,74.49,6.88,0,12.86,Low,23.84,73.61,15.29,63.17,0,High,5.58,1,0
STU07405,Male,21,MBA,1,Low,PhD,Day Scholar,98.03,77.84,76.21,83.86,9.46,2,18.71,Low,48.78,11.31,7.54,26.4,0,Medium,6.67,1,1
STU07406,Male,22,MBA,2,High,Diploma,Hosteller,64.98,63.21,68.88,59.19,7.44,0,8.49,High,67.52,51.17,8.63,64.41,2,High,5.59,1,1
STU07407,Female,22,MCA,1,High,Bachelor,Day Scholar,83.09,62.3,91.66,79.35,4.89,0,32.15,Low,79.0,58.16,18.95,40.17,0,Medium,7.31,1,0
STU07408,Male,19,MBA,2,High,Diploma,Hosteller,81.11,77.46,97.55,66.47,4.18,0,13.19,Medium,35.15,55.77,13.37,99.02,0,Medium,6.02,1,0
STU07409,Female,21,CIVIL,4,Medium,Bachelor,Day Scholar,96.59,100.0,72.07,81.23,4.79,1,21.87,Medium,44.58,62.58,17.43,80.36,0,Low,7.69,1,0
STU07410,Male,21,CIVIL,1,Low,Bachelor,Day Scholar,94.2,66.48,64.16,52.38,3.57,1,21.19,Low,43.23,50.22,13.82,81.23,2,Low,6.73,0,0
